Heure;Bilan [kWh];Stockage eau [kWh];Température du stock [°C];COP chauffage;COP ECS;ECS Gachée [kWh];Stock batterie [kWh];Stockage hydrogene [kWh];consElecPac;pertes_horaires
229.000000;0.000000;191281.852361;45.441999;6.995041;6.993869;0.000000;196.684252;6413.407922;30.357328;10.430696
230.000000;0.000000;191817.596510;45.530062;7.014466;7.013141;0.000000;250.000000;6425.676577;9.886623;10.455390
231.000000;0.000000;191942.382463;45.550573;7.020720;7.018036;0.000000;250.000000;6440.823962;11.164557;10.481368
232.000000;0.000000;191882.457465;45.540723;7.018453;7.015135;0.000000;250.000000;6449.998058;13.147872;10.487419
233.000000;0.000000;191617.067916;45.497100;7.014721;7.010699;0.000000;250.000000;6452.310864;44.143363;10.484513
234.000000;0.000000;191110.169603;45.413778;7.002232;6.997588;0.000000;203.929017;6452.310864;84.504260;10.471644
235.000000;0.000000;190761.914339;45.356534;6.978502;6.973689;0.000000;61.548285;6452.310864;58.284280;10.447065
236.000000;0.000000;190524.636057;45.317531;6.962292;6.957293;0.000000;0.000000;6366.466356;39.814724;10.430177
237.000000;0.000000;190378.650213;45.293534;6.951290;6.946288;0.000000;47.040498;6366.466356;24.535469;10.418672
238.000000;0.000000;190228.570151;45.268865;6.944538;6.939139;0.000000;91.919018;6366.466356;25.251779;10.411593
239.000000;0.000000;190081.085930;45.244622;6.937611;6.931688;0.000000;138.988406;6366.466356;24.842165;10.404315
240.000000;0.000000;189950.871781;45.223218;6.930817;6.924830;0.000000;186.862035;6366.466356;21.955515;10.397164
241.000000;0.000000;189816.608544;45.201149;6.924830;6.918667;0.000000;235.238600;6366.466356;22.661112;10.390849
242.000000;0.000000;189680.519411;45.178779;6.918667;6.912432;0.000000;250.000000;6375.350697;22.993206;10.384339
243.000000;0.000000;189540.226613;45.155718;6.912432;6.906016;0.000000;250.000000;6387.994956;23.728442;10.377740
244.000000;0.000000;189395.732293;45.131967;6.906016;6.899420;0.000000;250.000000;6400.462292;24.465617;10.370937
245.000000;0.000000;189249.851374;45.107988;6.899420;6.892773;0.000000;250.000000;6412.866653;24.728011;10.363930
246.000000;0.000000;188983.968942;45.064283;6.892773;6.885949;0.000000;250.000000;6415.491053;45.142869;10.356856
247.000000;0.000000;188430.805857;44.973357;6.880693;6.873811;0.000000;78.702708;6415.491053;94.144222;10.343964
248.000000;0.000000;188174.022210;44.931148;6.855694;6.849508;0.000000;52.310340;6415.491053;43.873501;10.317140
249.000000;0.000000;188107.227953;44.920169;6.845874;6.841757;0.000000;67.069800;6415.491053;17.996234;10.304689
250.000000;0.000000;188071.166442;44.914241;6.842877;6.840070;0.000000;83.028346;6415.491053;12.744958;10.301450
251.000000;0.000000;187942.219093;44.893046;6.841259;6.839477;0.000000;79.835245;6415.491053;28.655857;10.299701
252.000000;0.000000;187779.475268;44.866294;6.838922;6.837883;0.000000;73.508351;6415.491053;47.609676;10.293448
253.000000;0.000000;188583.703044;44.998490;6.870489;6.869653;0.000000;88.429907;6415.491053;29.809189;10.285557
254.000000;0.000000;189417.031203;45.135468;6.902667;6.901817;0.000000;209.987291;6415.491053;8.449797;10.324554
255.000000;0.000000;189696.441277;45.181396;6.915313;6.913634;0.000000;250.000000;6420.757528;7.944273;10.364963
256.000000;0.000000;189662.416121;45.175803;6.914040;6.912005;0.000000;250.000000;6425.663316;9.000307;10.378512
257.000000;0.000000;189430.251437;45.137641;6.911603;6.909198;0.000000;240.736442;6425.663316;39.285076;10.376862
258.000000;0.000000;188957.932765;45.060004;6.900994;6.898015;0.000000;174.217370;6425.663316;80.075361;10.365604
259.000000;0.000000;188629.994332;45.006099;6.879512;6.875728;0.000000;9.224251;6425.663316;55.803247;10.342701
260.000000;0.000000;188406.024430;44.969284;6.864675;6.860401;0.000000;0.000000;6271.503996;38.205726;10.326799
261.000000;0.000000;188266.602556;44.946366;6.854578;6.850005;0.000000;27.136173;6271.503996;23.819205;10.315939
262.000000;0.000000;188126.821392;44.923390;6.848308;6.843515;0.000000;52.677147;6271.503996;23.905763;10.309178
263.000000;0.000000;187996.538616;44.901974;6.842033;6.837040;0.000000;81.482195;6271.503996;22.303695;10.302400
264.000000;0.000000;187877.544519;44.882415;6.836195;6.830872;0.000000;112.821536;6271.503996;20.388985;10.296082
265.000000;0.000000;187751.391986;44.861678;6.830872;6.825237;0.000000;144.177187;6271.503996;21.635279;10.290312
266.000000;0.000000;187596.480462;44.836215;6.825237;6.818330;0.000000;171.070735;6271.503996;26.593172;10.284195
267.000000;0.000000;187434.482899;44.809586;6.818330;6.811123;0.000000;196.839779;6271.503996;27.842621;10.276683
268.000000;0.000000;187263.314822;44.781450;6.811123;6.803524;0.000000;221.157456;6271.503996;29.455251;10.268828
269.000000;0.000000;187084.148742;44.752000;6.803524;6.795588;0.000000;244.200105;6271.503996;30.871948;10.260528
270.000000;0.000000;186781.414709;44.702238;6.795588;6.787315;0.000000;226.284723;6271.503996;52.263752;10.251840
271.000000;0.000000;186185.961265;44.604360;6.782221;6.773630;0.000000;22.902100;6271.503996;103.083060;10.237160
272.000000;0.000000;185882.424664;44.554466;6.756081;6.748020;0.000000;0.000000;6239.536105;52.762192;10.208286
273.000000;0.000000;185752.157509;44.533054;6.744507;6.737747;0.000000;0.000000;6224.929561;29.364216;10.193568
274.000000;0.000000;185621.424811;44.511564;6.738834;6.731998;0.000000;0.000000;6206.294205;29.474072;10.187251
275.000000;0.000000;185421.546122;44.478709;6.733152;6.728332;0.000000;0.000000;6170.358086;41.580226;10.180912
276.000000;0.000000;185211.670390;44.444211;6.726978;6.724730;0.000000;0.000000;6137.208555;53.427041;10.171219
277.000000;0.000000;185860.038819;44.550787;6.750423;6.748659;0.000000;0.000000;6107.891466;34.167825;10.161042
278.000000;0.000000;186333.470045;44.628607;6.767034;6.763903;0.000000;50.928574;6107.891466;17.788293;10.192482
279.000000;0.000000;186473.028941;44.651547;6.773491;6.769110;0.000000;69.871280;6107.891466;19.061071;10.215439
280.000000;0.000000;186362.463759;44.633373;6.769500;6.764191;0.000000;54.660342;6107.891466;22.492975;10.222206
281.000000;0.000000;186031.462031;44.578964;6.763808;6.757148;0.000000;3.045230;6107.891466;57.463515;10.216845
282.000000;0.000000;185452.466351;44.483792;6.749332;6.741764;0.000000;0.000000;6010.102865;100.799544;10.200795
283.000000;0.000000;185034.744933;44.415129;6.724157;6.716617;0.000000;0.000000;5824.443066;73.031279;10.172719
284.000000;0.000000;184729.595796;44.364970;6.706112;6.698519;0.000000;0.000000;5626.742031;53.507655;10.152463
285.000000;0.000000;184513.435872;44.329439;6.692990;6.685336;0.000000;0.000000;5622.796197;37.978383;10.137666
286.000000;0.000000;184301.172561;44.294548;6.683726;6.676058;0.000000;0.000000;5617.789237;37.353622;10.127184
287.000000;0.000000;184100.585943;44.261576;6.674654;6.666904;0.000000;0.000000;5616.808236;35.352344;10.116892
288.000000;0.000000;183918.843637;44.231702;6.666104;6.658375;0.000000;20.532184;5616.808236;32.075359;10.107165
289.000000;0.000000;183737.146049;44.201836;6.658375;6.650667;0.000000;42.170026;5616.808236;32.111264;10.098352
290.000000;0.000000;183555.550516;44.171986;6.650667;6.642981;0.000000;63.784699;5616.808236;32.137008;10.089542
291.000000;0.000000;183373.999647;44.142143;6.642981;6.635314;0.000000;85.367098;5616.808236;32.172867;10.080736
292.000000;0.000000;183192.493429;44.112308;6.635314;6.627667;0.000000;106.917236;5616.808236;32.208714;10.071932
293.000000;0.000000;183013.450557;44.082878;6.627667;6.620141;0.000000;128.821933;5616.808236;31.814759;10.063131
294.000000;0.000000;182719.461024;44.034553;6.620141;6.612634;0.000000;110.467453;5616.808236;52.337360;10.054449
295.000000;0.000000;182142.073904;43.939645;6.607820;6.600344;0.000000;0.000000;5532.890146;103.055918;10.040193
296.000000;0.000000;181856.538390;43.892710;6.583755;6.576823;0.000000;0.000000;5481.087788;51.163188;10.012195
297.000000;0.000000;181727.540108;43.871506;6.573509;6.567137;0.000000;0.000000;5463.986511;30.037371;9.998350
298.000000;0.000000;181653.668839;43.859364;6.569760;6.564022;0.000000;0.000000;5449.249802;27.053844;9.992094
299.000000;0.000000;181511.834866;43.836050;6.567500;6.562910;0.000000;0.000000;5416.735285;42.737043;9.988512
300.000000;0.000000;181345.360536;43.808685;6.563229;6.561250;0.000000;0.000000;5385.592358;54.098858;9.981635
301.000000;0.000000;182039.701282;43.922818;6.587349;6.585955;0.000000;0.000000;5359.813350;33.808164;9.973562
302.000000;0.000000;182737.025825;44.037441;6.611513;6.609853;0.000000;81.681892;5359.813350;12.596359;10.007231
303.000000;0.000000;183068.393086;44.091909;6.625468;6.622880;0.000000;129.037103;5359.813350;12.770041;10.041045
304.000000;0.000000;183007.084866;44.081832;6.623255;6.620239;0.000000;122.885667;5359.813350;14.317844;10.057113
305.000000;0.000000;182743.206603;44.038457;6.619874;6.616280;0.000000;82.567399;5359.813350;46.974775;10.054140
306.000000;0.000000;182239.688925;43.955691;6.608814;6.604649;0.000000;0.000000;5344.246569;89.826096;10.041345
307.000000;0.000000;181884.171699;43.897253;6.587812;6.583119;0.000000;0.000000;5167.636288;63.660182;10.016929
308.000000;0.000000;181637.071762;43.856636;6.573063;6.568148;0.000000;0.000000;4978.762747;44.358581;9.999690
309.000000;0.000000;181465.471633;43.828429;6.562851;6.557321;0.000000;2.571074;4978.762747;30.854220;9.987707
310.000000;0.000000;181289.413045;43.799489;6.555778;6.549884;0.000000;2.867656;4978.762747;31.695547;9.979386
311.000000;0.000000;181122.340445;43.772026;6.548536;6.542448;0.000000;6.409105;4978.762747;30.114820;9.970849
312.000000;0.000000;180972.128542;43.747335;6.541680;6.535527;0.000000;49.358015;4978.762747;27.105844;9.962748
313.000000;0.000000;180814.939058;43.721497;6.535527;6.529101;0.000000;92.283327;4978.762747;28.396480;9.955464
314.000000;0.000000;180653.134828;43.694901;6.529101;6.522500;0.000000;134.427771;4978.762747;29.264112;9.947842
315.000000;0.000000;180485.564106;43.667356;6.522500;6.515677;0.000000;175.600968;4978.762747;30.343274;9.939996
316.000000;0.000000;180312.470374;43.638904;6.515677;6.508644;0.000000;215.839189;4978.762747;31.382138;9.931870
317.000000;0.000000;180134.931109;43.609721;6.508644;6.501447;0.000000;250.000000;4980.180091;32.229212;9.923477
318.000000;0.000000;179836.802407;43.560716;6.501447;6.494024;0.000000;250.000000;4980.549014;54.219110;9.914868
319.000000;0.000000;179251.732856;43.464545;6.489397;6.481824;0.000000;64.414862;4980.549014;106.681703;9.900411
320.000000;0.000000;178961.831841;43.416892;6.465877;6.459001;0.000000;27.007370;4980.549014;53.065534;9.872041
321.000000;0.000000;178839.078560;43.396715;6.455820;6.449921;0.000000;30.637563;4980.549014;29.540505;9.857983
322.000000;0.000000;178778.926395;43.386827;6.451688;6.447463;0.000000;42.026353;4980.549014;21.600885;9.852031
323.000000;0.000000;178651.981427;43.365961;6.450055;6.446968;0.000000;35.985615;4980.549014;37.397150;9.849114
324.000000;0.000000;178463.762604;43.335022;6.445763;6.444484;0.000000;21.421395;4980.549014;52.201689;9.842958
325.000000;0.000000;178377.120560;43.320780;6.439043;6.437170;0.000000;0.000000;4874.575744;37.119642;9.833832
326.000000;0.000000;178373.424157;43.320173;6.434080;6.432112;0.000000;3.038999;4874.575744;14.815312;9.829630
327.000000;0.000000;178343.004602;43.315172;6.432411;6.430088;0.000000;16.769193;4874.575744;12.669131;9.829451
328.000000;0.000000;178275.478867;43.304073;6.430444;6.427353;0.000000;27.972680;4874.575744;15.971192;9.827976
329.000000;0.000000;177998.785873;43.258591;6.427010;6.423079;0.000000;5.326223;4874.575744;51.008105;9.824702
330.000000;0.000000;177484.862249;43.174115;6.416079;6.411659;0.000000;0.000000;4804.306870;94.949090;9.811284
331.000000;0.000000;177122.745990;43.114592;6.395875;6.391143;0.000000;0.000000;4644.145647;67.149084;9.786364
332.000000;0.000000;176858.141695;43.071098;6.381715;6.376373;0.000000;0.000000;4470.377808;49.190839;9.768805
333.000000;0.000000;176677.830901;43.041459;6.371407;6.365849;0.000000;18.065797;4470.377808;33.575821;9.755974
334.000000;0.000000;176496.742396;43.011693;6.364402;6.358646;0.000000;34.444959;4470.377808;33.763973;9.747230
335.000000;0.000000;176324.635429;42.983403;6.357383;6.351446;0.000000;54.117762;4470.377808;32.129053;9.738449
336.000000;0.000000;176166.642254;42.957432;6.350726;6.344627;0.000000;101.543952;4470.377808;29.527429;9.730104
337.000000;0.000000;176003.024345;42.930538;6.344627;6.338323;0.000000;149.130623;4470.377808;30.613533;9.722443
338.000000;0.000000;175834.876574;42.902898;6.338323;6.331858;0.000000;195.921059;4470.377808;31.498238;9.714509
339.000000;0.000000;175662.883789;42.874627;6.331858;6.325259;0.000000;242.028096;4470.377808;32.257570;9.706355
340.000000;0.000000;175486.468750;42.845629;6.325259;6.318504;0.000000;250.000000;4480.338280;33.127976;9.698015
341.000000;0.000000;175305.077484;42.815812;6.318504;6.311574;0.000000;250.000000;4492.189940;34.105694;9.689460
342.000000;0.000000;175004.326923;42.766377;6.311574;6.304454;0.000000;250.000000;4493.750439;56.650548;9.680665
343.000000;0.000000;174417.234044;42.669873;6.300116;6.292820;0.000000;67.976527;4493.750439;110.872545;9.666081
344.000000;0.000000;174120.013522;42.621017;6.277871;6.271088;0.000000;36.145452;4493.750439;56.343098;9.637613
345.000000;0.000000;174023.635364;42.605175;6.268836;6.263541;0.000000;49.684645;4493.750439;29.226845;9.623200
346.000000;0.000000;173941.645784;42.591698;6.264488;6.260403;0.000000;64.247968;4493.750439;22.869966;9.618527
347.000000;0.000000;173756.361171;42.561242;6.261407;6.257723;0.000000;55.387840;4493.750439;42.530942;9.614551
348.000000;0.000000;173711.297457;42.553835;6.265267;6.260730;0.000000;64.927232;4493.750439;70.590905;9.605566
349.000000;0.000000;174285.604744;42.648236;6.280215;6.278714;0.000000;52.007713;4493.750439;36.691023;9.603381
350.000000;0.000000;174938.743953;42.755596;6.300530;6.298792;0.000000;154.752877;4493.750439;14.427024;9.631230
351.000000;0.000000;175309.432093;42.816528;6.315181;6.312128;0.000000;231.222697;4493.750439;16.954776;9.662901
352.000000;0.000000;175218.856243;42.801640;6.312473;6.308614;0.000000;246.208484;4493.750439;20.664976;9.680876
353.000000;0.000000;174917.723028;42.752141;6.308285;6.303543;0.000000;225.390670;4493.750439;56.758667;9.676484
354.000000;0.000000;174366.395070;42.661516;6.296825;6.291095;0.000000;139.962451;4493.750439;104.168353;9.661882
355.000000;0.000000;173968.746261;42.596153;6.275952;6.270024;0.000000;0.000000;4458.679528;75.421318;9.635147
356.000000;0.000000;173684.152425;42.549373;6.260982;6.255074;0.000000;0.000000;4287.376510;54.122357;9.615865
357.000000;0.000000;173488.167475;42.517157;6.250313;6.244373;0.000000;21.338111;4287.376510;37.336256;9.602065
358.000000;0.000000;173296.819222;42.485705;6.242986;6.237060;0.000000;41.908803;4287.376510;36.503057;9.592561
359.000000;0.000000;173119.442274;42.456548;6.235849;6.229938;0.000000;66.661197;4287.376510;33.881404;9.583283
360.000000;0.000000;172960.667014;42.430449;6.229248;6.223351;0.000000;117.676773;4287.376510;30.362922;9.574682
361.000000;0.000000;172801.983641;42.404366;6.223351;6.217469;0.000000;169.815305;4287.376510;30.379609;9.566983
362.000000;0.000000;172645.095191;42.378577;6.217469;6.211664;0.000000;222.232631;4287.376510;30.069838;9.559288
363.000000;0.000000;172489.725019;42.353038;6.211664;6.205926;0.000000;250.000000;4294.011711;29.812008;9.551680
364.000000;0.000000;172336.498893;42.327852;6.205926;6.200278;0.000000;250.000000;4308.142501;29.433020;9.544146
365.000000;0.000000;172183.588879;42.302717;6.200278;6.194651;0.000000;250.000000;4322.280207;29.404202;9.536716
366.000000;0.000000;171917.523785;42.258983;6.194651;6.189050;0.000000;250.000000;4326.296289;51.242652;9.529302
367.000000;0.000000;171372.849938;42.169452;6.184885;6.179354;0.000000;79.715248;4326.296289;105.131397;9.516400
368.000000;0.000000;171115.599443;42.127166;6.164988;6.159885;0.000000;60.259503;4326.296289;49.829000;9.489988
369.000000;0.000000;171053.280411;42.116922;6.157727;6.153852;0.000000;82.797131;4326.296289;23.252285;9.477514
370.000000;0.000000;171007.698195;42.109430;6.154767;6.152143;0.000000;106.540786;4326.296289;16.293296;9.474492
371.000000;0.000000;170865.566834;42.086067;6.153113;6.151105;0.000000;109.544629;4326.296289;35.042924;9.472282
372.000000;0.000000;171020.310774;42.111503;6.162597;6.161255;0.000000;153.587971;4326.296289;55.576883;9.465390
373.000000;0.000000;171842.318165;42.246621;6.190005;6.187757;0.000000;178.507636;4326.296289;41.398639;9.472893
374.000000;0.000000;172603.963833;42.371816;6.214638;6.211277;0.000000;250.000000;4339.055182;23.314006;9.512753
375.000000;0.000000;172994.480009;42.436007;6.228643;6.224983;0.000000;250.000000;4360.860945;20.787597;9.549686
376.000000;-0.000000;172912.742941;42.422572;6.226032;6.221893;0.000000;250.000000;4366.128956;22.989505;9.568622
377.000000;0.000000;172612.218554;42.373173;6.221574;6.216967;0.000000;233.624627;4366.128956;57.584170;9.564659
378.000000;0.000000;172085.968524;42.286671;6.210449;6.205761;0.000000;157.000928;4366.128956;101.067985;9.550086
379.000000;0.000000;171719.309638;42.226401;6.191064;6.186409;0.000000;0.000000;4355.963530;70.674162;9.524568
380.000000;0.000000;171465.720331;42.184717;6.177629;6.172997;0.000000;0.000000;4194.606760;48.999809;9.506788
381.000000;0.000000;171301.927908;42.157794;6.168372;6.163755;0.000000;30.754133;4194.606760;31.697710;9.494492
382.000000;0.000000;171142.803001;42.131638;6.162407;6.157800;0.000000;60.772455;4194.606760;30.829391;9.486549
383.000000;0.000000;170997.601547;42.107770;6.156623;6.152026;0.000000;95.014138;4194.606760;28.161449;9.478833
384.000000;0.000000;170867.989938;42.086465;6.151355;6.146660;0.000000;153.895371;4194.606760;25.160684;9.471792
385.000000;0.000000;170735.844410;42.064744;6.146660;6.141880;0.000000;213.450812;4194.606760;25.675979;9.465507
386.000000;0.000000;170601.787822;42.042708;6.141880;6.137039;0.000000;250.000000;4200.646833;26.071511;9.459099
387.000000;0.000000;170465.425624;42.020294;6.137039;6.132123;0.000000;250.000000;4216.319743;26.544901;9.452599
388.000000;0.000000;170327.617673;41.997641;6.132123;6.127162;0.000000;250.000000;4231.918940;26.852036;9.445987
389.000000;0.000000;170186.602433;41.974462;6.127162;6.122095;0.000000;250.000000;4247.361771;27.503564;9.439304
390.000000;0.000000;169931.310382;41.932498;6.122095;6.117002;0.000000;250.000000;4252.557855;49.863360;9.432466
391.000000;0.000000;169392.543234;41.843938;6.112942;6.107718;0.000000;83.289686;4252.557855;105.451782;9.420087
392.000000;0.000000;169145.922279;41.803400;6.093714;6.089097;0.000000;68.532681;4252.557855;48.437514;9.393962
393.000000;0.000000;169054.305409;41.788340;6.085635;6.082171;0.000000;90.438264;4252.557855;21.791937;9.382003
394.000000;0.000000;169002.522275;41.779829;6.082386;6.080282;0.000000;117.208828;4252.557855;13.967445;9.377560
395.000000;0.000000;168841.163900;41.753305;6.080551;6.078578;0.000000;120.691133;4252.557855;35.548678;9.375049
396.000000;0.000000;168587.260457;41.711570;6.074841;6.073998;0.000000;110.611106;4252.557855;53.823335;9.367225
397.000000;0.000000;169000.521920;41.779500;6.086250;6.085225;0.000000;75.219778;4252.557855;35.776731;9.354913
398.000000;0.000000;169462.411355;41.855423;6.098214;6.097289;0.000000;157.447310;4252.557855;11.085472;9.374952
399.000000;0.000000;169783.126257;41.908140;6.108531;6.108002;0.000000;237.107062;4252.557855;4.871487;9.397350
