Heure; Bilan [kWh]; Stockage [kWh]; Température du stock [°C]; COP chauffage; COP ECS; ECS Gachée
371.000000;0.000000;1542024.980110;77.367678;5.000000;5.000000;0.000000
372.000000;0.000000;1542162.474199;77.373328;5.000000;5.000000;0.000000
373.000000;0.000000;1542299.529965;77.378960;5.000000;5.000000;0.000000
374.000000;0.000000;1542675.559758;77.394413;5.000000;5.000000;0.000000
375.000000;0.000000;1542884.353495;77.402993;5.000000;5.000000;0.000000
376.000000;0.000000;1542846.097982;77.401421;5.000000;5.000000;0.000000
377.000000;0.000000;1542541.140692;77.388889;5.000000;5.000000;0.000000
378.000000;0.000000;1541944.213093;77.364359;5.000000;5.000000;0.000000
379.000000;0.000000;1541469.178632;77.344838;5.000000;5.000000;0.000000
380.000000;0.000000;1541128.884572;77.330854;5.000000;5.000000;0.000000
381.000000;0.000000;1540895.687407;77.321271;5.000000;5.000000;0.000000
382.000000;0.000000;1540668.025131;77.311915;5.000000;5.000000;0.000000
383.000000;0.000000;1540456.953362;77.303242;5.000000;5.000000;0.000000
384.000000;0.000000;1540377.210293;77.299965;5.000000;5.000000;0.000000
385.000000;0.000000;1540376.565080;77.299938;5.000000;5.000000;0.000000
386.000000;0.000000;1540373.607093;77.299817;5.000000;5.000000;0.000000
387.000000;0.000000;1540367.864098;77.299581;5.000000;5.000000;0.000000
388.000000;0.000000;1540360.362301;77.299272;5.000000;5.000000;0.000000
389.000000;0.000000;1540348.996026;77.298805;5.000000;5.000000;0.000000
390.000000;0.000000;1540157.846382;77.290950;5.000000;5.000000;0.000000
391.000000;0.000000;1539475.875145;77.262925;5.000000;5.000000;0.000000
392.000000;0.000000;1539143.058702;77.249249;5.000000;5.000000;0.000000
393.000000;0.000000;1539045.264885;77.245230;5.000000;5.000000;0.000000
394.000000;0.000000;1539033.159999;77.244733;5.000000;5.000000;0.000000
395.000000;0.000000;1538888.793214;77.238800;5.000000;5.000000;0.000000
396.000000;0.000000;1538647.049187;77.228866;5.000000;5.000000;0.000000
397.000000;0.000000;1538612.981973;77.227466;5.000000;5.000000;0.000000
398.000000;0.000000;1538899.630114;77.239245;5.000000;5.000000;0.000000
399.000000;0.000000;1539142.071084;77.249208;5.000000;5.000000;0.000000
400.000000;0.000000;1539220.825076;77.252444;5.000000;5.000000;0.000000
401.000000;0.000000;1539035.520092;77.244830;5.000000;5.000000;0.000000
402.000000;0.000000;1538536.300849;77.224315;5.000000;5.000000;0.000000
403.000000;0.000000;1538148.646120;77.208384;5.000000;5.000000;0.000000
404.000000;0.000000;1537892.997671;77.197879;5.000000;5.000000;0.000000
405.000000;0.000000;1537733.661578;77.191331;5.000000;5.000000;0.000000
406.000000;0.000000;1537561.885158;77.184272;5.000000;5.000000;0.000000
407.000000;0.000000;1537400.388569;77.177636;5.000000;5.000000;0.000000
408.000000;0.000000;1537362.604017;77.176083;5.000000;5.000000;0.000000
409.000000;0.000000;1537361.589736;77.176041;5.000000;5.000000;0.000000
410.000000;0.000000;1537356.966735;77.175851;5.000000;5.000000;0.000000
411.000000;0.000000;1537349.837758;77.175558;5.000000;5.000000;0.000000
412.000000;0.000000;1537339.235569;77.175123;5.000000;5.000000;0.000000
413.000000;0.000000;1537323.212064;77.174464;5.000000;5.000000;0.000000
414.000000;0.000000;1537125.480351;77.166339;5.000000;5.000000;0.000000
415.000000;0.000000;1536482.930080;77.139934;5.000000;5.000000;0.000000
416.000000;0.000000;1536172.968921;77.127196;5.000000;5.000000;0.000000
417.000000;0.000000;1536057.786569;77.122463;5.000000;5.000000;0.000000
418.000000;0.000000;1536173.808060;77.127231;5.000000;5.000000;0.000000
419.000000;0.000000;1536227.677243;77.129445;5.000000;5.000000;0.000000
420.000000;0.000000;1536336.417933;77.133913;5.000000;5.000000;0.000000
421.000000;0.000000;1536406.624762;77.136798;5.000000;5.000000;0.000000
422.000000;0.000000;1536804.636905;77.153154;5.000000;5.000000;0.000000
423.000000;0.000000;1537109.942747;77.165700;5.000000;5.000000;0.000000
424.000000;0.000000;1537170.673072;77.168196;5.000000;5.000000;0.000000
425.000000;0.000000;1536931.049673;77.158349;5.000000;5.000000;0.000000
426.000000;0.000000;1536393.072929;77.136241;5.000000;5.000000;0.000000
427.000000;0.000000;1536013.402494;77.120639;5.000000;5.000000;0.000000
428.000000;0.000000;1535768.384099;77.110570;5.000000;5.000000;0.000000
429.000000;-0.000000;1535613.431741;77.104203;5.000000;5.000000;0.000000
430.000000;0.000000;1535452.680924;77.097597;5.000000;5.000000;0.000000
431.000000;0.000000;1535303.370608;77.091461;5.000000;5.000000;0.000000
432.000000;0.000000;1535165.574341;77.085799;5.000000;5.000000;0.000000
433.000000;0.000000;1535025.305798;77.080035;5.000000;5.000000;0.000000
434.000000;0.000000;1535024.373650;77.079996;5.000000;5.000000;0.000000
435.000000;0.000000;1535019.778770;77.079807;5.000000;5.000000;0.000000
436.000000;0.000000;1535011.449462;77.079465;5.000000;5.000000;0.000000
437.000000;0.000000;1534999.390534;77.078970;5.000000;5.000000;0.000000
438.000000;0.000000;1534806.464171;77.071042;5.000000;5.000000;0.000000
439.000000;0.000000;1534174.423467;77.045069;5.000000;5.000000;0.000000
440.000000;-0.000000;1533881.267060;77.033022;5.000000;5.000000;0.000000
441.000000;0.000000;1533760.097151;77.028042;5.000000;5.000000;0.000000
442.000000;0.000000;1533753.893798;77.027787;5.000000;5.000000;0.000000
443.000000;0.000000;1533751.174753;77.027676;5.000000;5.000000;0.000000
444.000000;0.000000;1533722.531324;77.026499;5.000000;5.000000;0.000000
445.000000;0.000000;1533574.194125;77.020403;5.000000;5.000000;0.000000
446.000000;0.000000;1533547.707572;77.019314;5.000000;5.000000;0.000000
447.000000;0.000000;1533611.187223;77.021923;5.000000;5.000000;0.000000
448.000000;0.000000;1533645.190806;77.023320;5.000000;5.000000;0.000000
449.000000;0.000000;1533410.590134;77.013680;5.000000;5.000000;0.000000
450.000000;0.000000;1532870.461692;76.991484;5.000000;5.000000;0.000000
451.000000;0.000000;1532495.018929;76.976055;5.000000;5.000000;0.000000
452.000000;0.000000;1532253.283080;76.966122;5.000000;5.000000;0.000000
453.000000;0.000000;1532117.610670;76.960546;5.000000;5.000000;0.000000
454.000000;0.000000;1531975.774723;76.954718;5.000000;5.000000;0.000000
455.000000;0.000000;1531838.426209;76.949074;5.000000;5.000000;0.000000
456.000000;0.000000;1531716.533385;76.944064;5.000000;5.000000;0.000000
457.000000;0.000000;1531589.788718;76.938856;5.000000;5.000000;0.000000
458.000000;0.000000;1531491.001855;76.934797;5.000000;5.000000;0.000000
459.000000;0.000000;1531475.338901;76.934153;5.000000;5.000000;0.000000
460.000000;0.000000;1531457.391166;76.933415;5.000000;5.000000;0.000000
461.000000;0.000000;1531437.262310;76.932588;5.000000;5.000000;0.000000
462.000000;0.000000;1531222.449036;76.923761;5.000000;5.000000;0.000000
463.000000;0.000000;1530596.086846;76.898021;5.000000;5.000000;0.000000
464.000000;0.000000;1530308.662784;76.886210;5.000000;5.000000;0.000000
465.000000;0.000000;1530196.433548;76.881598;5.000000;5.000000;0.000000
466.000000;0.000000;1530151.448065;76.879749;5.000000;5.000000;0.000000
467.000000;0.000000;1530148.323698;76.879621;5.000000;5.000000;0.000000
468.000000;0.000000;1530101.107566;76.877680;5.000000;5.000000;0.000000
469.000000;0.000000;1529946.172504;76.871314;5.000000;5.000000;0.000000
470.000000;0.000000;1530008.532181;76.873876;5.000000;5.000000;0.000000
471.000000;0.000000;1530063.432336;76.876132;5.000000;5.000000;0.000000
472.000000;0.000000;1530085.058298;76.877021;5.000000;5.000000;0.000000
473.000000;0.000000;1529803.379580;76.865446;5.000000;5.000000;0.000000
474.000000;0.000000;1529235.922875;76.842127;5.000000;5.000000;0.000000
475.000000;0.000000;1528857.412144;76.826572;5.000000;5.000000;0.000000
476.000000;0.000000;1528603.698417;76.816146;5.000000;5.000000;0.000000
477.000000;0.000000;1528444.168489;76.809591;5.000000;5.000000;0.000000
478.000000;0.000000;1528281.886740;76.802922;5.000000;5.000000;0.000000
479.000000;0.000000;1528123.890536;76.796429;5.000000;5.000000;0.000000
480.000000;0.000000;1527981.431643;76.790575;5.000000;5.000000;0.000000
481.000000;0.000000;1527834.486023;76.784536;5.000000;5.000000;0.000000
482.000000;0.000000;1527758.388391;76.781409;5.000000;5.000000;0.000000
483.000000;0.000000;1527790.829128;76.782742;5.000000;5.000000;0.000000
484.000000;0.000000;1527818.996498;76.783900;5.000000;5.000000;0.000000
485.000000;0.000000;1527842.265458;76.784856;5.000000;5.000000;0.000000
486.000000;0.000000;1527684.553634;76.778375;5.000000;5.000000;0.000000
487.000000;0.000000;1527046.696576;76.752163;5.000000;5.000000;0.000000
488.000000;0.000000;1526758.847990;76.740334;5.000000;5.000000;0.000000
489.000000;0.000000;1526693.767278;76.737660;5.000000;5.000000;0.000000
490.000000;0.000000;1526744.852172;76.739759;5.000000;5.000000;0.000000
491.000000;0.000000;1526700.831527;76.737950;5.000000;5.000000;0.000000
492.000000;0.000000;1526569.206842;76.732541;5.000000;5.000000;0.000000
493.000000;0.000000;1526363.092732;76.724071;5.000000;5.000000;0.000000
494.000000;0.000000;1526325.538825;76.722528;5.000000;5.000000;0.000000
495.000000;0.000000;1526352.865397;76.723651;5.000000;5.000000;0.000000
496.000000;0.000000;1526385.768299;76.725003;5.000000;5.000000;0.000000
497.000000;0.000000;1526206.817773;76.717649;5.000000;5.000000;0.000000
498.000000;0.000000;1525738.536062;76.698406;5.000000;5.000000;0.000000
499.000000;0.000000;1525394.316747;76.684261;5.000000;5.000000;0.000000
500.000000;0.000000;1525184.662908;76.675645;5.000000;5.000000;0.000000
501.000000;0.000000;1525061.141046;76.670569;5.000000;5.000000;0.000000
502.000000;0.000000;1524935.419782;76.665403;5.000000;5.000000;0.000000
503.000000;0.000000;1524824.224967;76.660833;5.000000;5.000000;0.000000
504.000000;0.000000;1524900.112675;76.663952;5.000000;5.000000;0.000000
505.000000;0.000000;1525071.413728;76.670991;5.000000;5.000000;0.000000
506.000000;0.000000;1525232.312685;76.677603;5.000000;5.000000;0.000000
507.000000;0.000000;1525384.111234;76.683841;5.000000;5.000000;0.000000
508.000000;0.000000;1525520.412139;76.689442;5.000000;5.000000;0.000000
509.000000;0.000000;1525648.070197;76.694688;5.000000;5.000000;0.000000
510.000000;0.000000;1525592.674158;76.692412;5.000000;5.000000;0.000000
511.000000;0.000000;1524978.657853;76.667180;5.000000;5.000000;0.000000
512.000000;0.000000;1524824.951607;76.660863;5.000000;5.000000;0.000000
513.000000;0.000000;1524951.941574;76.666082;5.000000;5.000000;0.000000
514.000000;0.000000;1525098.989137;76.672124;5.000000;5.000000;0.000000
515.000000;0.000000;1525212.248487;76.676779;5.000000;5.000000;0.000000
516.000000;0.000000;1525317.974290;76.681123;5.000000;5.000000;0.000000
517.000000;0.000000;1525207.928271;76.676601;5.000000;5.000000;0.000000
518.000000;0.000000;1525423.390522;76.685455;5.000000;5.000000;0.000000
519.000000;0.000000;1525718.379929;76.697578;5.000000;5.000000;0.000000
520.000000;0.000000;1525973.907302;76.708078;5.000000;5.000000;0.000000
521.000000;0.000000;1525876.054617;76.704057;5.000000;5.000000;0.000000
522.000000;0.000000;1525486.853536;76.688063;5.000000;5.000000;0.000000
523.000000;0.000000;1525142.812771;76.673925;5.000000;5.000000;0.000000
524.000000;0.000000;1524933.337477;76.665317;5.000000;5.000000;0.000000
525.000000;0.000000;1524830.784154;76.661103;5.000000;5.000000;0.000000
526.000000;0.000000;1524826.294052;76.660918;5.000000;5.000000;0.000000
527.000000;0.000000;1524933.568985;76.665327;5.000000;5.000000;0.000000
528.000000;0.000000;1525092.566806;76.671860;5.000000;5.000000;0.000000
529.000000;0.000000;1525252.182387;76.678420;5.000000;5.000000;0.000000
530.000000;0.000000;1525409.717833;76.684893;5.000000;5.000000;0.000000
531.000000;0.000000;1525564.093497;76.691237;5.000000;5.000000;0.000000
532.000000;0.000000;1525703.633326;76.696972;5.000000;5.000000;0.000000
533.000000;0.000000;1525838.260714;76.702504;5.000000;5.000000;0.000000
534.000000;0.000000;1525775.819977;76.699938;5.000000;5.000000;0.000000
535.000000;0.000000;1525168.512178;76.674981;5.000000;5.000000;0.000000
536.000000;0.000000;1524981.131298;76.667281;5.000000;5.000000;0.000000
537.000000;0.000000;1525136.442983;76.673664;5.000000;5.000000;0.000000
538.000000;0.000000;1525423.579621;76.685463;5.000000;5.000000;0.000000
539.000000;0.000000;1525517.552068;76.689325;5.000000;5.000000;0.000000
540.000000;0.000000;1525538.068043;76.690168;5.000000;5.000000;0.000000
541.000000;0.000000;1525336.417366;76.681881;5.000000;5.000000;0.000000
542.000000;0.000000;1525649.730033;76.694756;5.000000;5.000000;0.000000
543.000000;0.000000;1526034.617852;76.710573;5.000000;5.000000;0.000000
544.000000;0.000000;1526269.906221;76.720242;5.000000;5.000000;0.000000
545.000000;0.000000;1526127.782504;76.714401;5.000000;5.000000;0.000000
546.000000;0.000000;1525691.430683;76.696470;5.000000;5.000000;0.000000
547.000000;0.000000;1525312.081280;76.680881;5.000000;5.000000;0.000000
548.000000;0.000000;1525050.135409;76.670117;5.000000;5.000000;0.000000
549.000000;0.000000;1524880.303582;76.663138;5.000000;5.000000;0.000000
550.000000;0.000000;1524761.743870;76.658266;5.000000;5.000000;0.000000
551.000000;0.000000;1524804.401845;76.660019;5.000000;5.000000;0.000000
552.000000;0.000000;1524883.891713;76.663285;5.000000;5.000000;0.000000
553.000000;0.000000;1524962.196544;76.666503;5.000000;5.000000;0.000000
554.000000;0.000000;1525036.213503;76.669545;5.000000;5.000000;0.000000
555.000000;0.000000;1525094.122530;76.671924;5.000000;5.000000;0.000000
556.000000;0.000000;1525135.839925;76.673639;5.000000;5.000000;0.000000
557.000000;0.000000;1525169.534327;76.675023;5.000000;5.000000;0.000000
558.000000;0.000000;1525016.180802;76.668721;5.000000;5.000000;0.000000
559.000000;-0.000000;1524341.868292;76.641011;5.000000;5.000000;0.000000
560.000000;0.000000;1524078.796011;76.630201;5.000000;5.000000;0.000000
561.000000;0.000000;1524197.373979;76.635074;5.000000;5.000000;0.000000
562.000000;0.000000;1524397.580777;76.643301;5.000000;5.000000;0.000000
563.000000;0.000000;1524581.158998;76.650845;5.000000;5.000000;0.000000
564.000000;0.000000;1524618.347226;76.652373;5.000000;5.000000;0.000000
565.000000;0.000000;1524436.167138;76.644887;5.000000;5.000000;0.000000
566.000000;0.000000;1524420.433385;76.644240;5.000000;5.000000;0.000000
567.000000;0.000000;1524465.947492;76.646110;5.000000;5.000000;0.000000
568.000000;0.000000;1524494.925022;76.647301;5.000000;5.000000;0.000000
569.000000;0.000000;1524294.488399;76.639064;5.000000;5.000000;0.000000
570.000000;0.000000;1523802.822019;76.618860;5.000000;5.000000;0.000000
571.000000;0.000000;1523388.582272;76.601837;5.000000;5.000000;0.000000
572.000000;0.000000;1523102.110603;76.590065;5.000000;5.000000;0.000000
573.000000;0.000000;1522911.025214;76.582213;5.000000;5.000000;0.000000
574.000000;0.000000;1522711.028450;76.573994;5.000000;5.000000;0.000000
575.000000;0.000000;1522634.599899;76.570853;5.000000;5.000000;0.000000
576.000000;0.000000;1522638.461119;76.571012;5.000000;5.000000;0.000000
577.000000;0.000000;1522645.022132;76.571282;5.000000;5.000000;0.000000
578.000000;0.000000;1522648.311238;76.571417;5.000000;5.000000;0.000000
579.000000;0.000000;1522651.343552;76.571541;5.000000;5.000000;0.000000
580.000000;0.000000;1522654.222591;76.571660;5.000000;5.000000;0.000000
581.000000;0.000000;1522655.886437;76.571728;5.000000;5.000000;0.000000
582.000000;0.000000;1522478.653658;76.564445;5.000000;5.000000;0.000000
583.000000;0.000000;1521834.567269;76.537977;5.000000;5.000000;0.000000
584.000000;0.000000;1521539.825039;76.525865;5.000000;5.000000;0.000000
585.000000;0.000000;1521545.627919;76.526103;5.000000;5.000000;0.000000
586.000000;0.000000;1521752.496169;76.534604;5.000000;5.000000;0.000000
587.000000;0.000000;1521911.781023;76.541150;5.000000;5.000000;0.000000
588.000000;0.000000;1522276.822504;76.556151;5.000000;5.000000;0.000000
589.000000;0.000000;1522481.813614;76.564575;5.000000;5.000000;0.000000
590.000000;0.000000;1522977.601793;76.584949;5.000000;5.000000;0.000000
591.000000;0.000000;1523384.150927;76.601655;5.000000;5.000000;0.000000
592.000000;0.000000;1523551.158082;76.608518;5.000000;5.000000;0.000000
593.000000;0.000000;1523318.968439;76.598977;5.000000;5.000000;0.000000
594.000000;0.000000;1522787.115122;76.577121;5.000000;5.000000;0.000000
595.000000;0.000000;1522380.596345;76.560415;5.000000;5.000000;0.000000
596.000000;0.000000;1522098.402913;76.548819;5.000000;5.000000;0.000000
597.000000;0.000000;1521917.904634;76.541402;5.000000;5.000000;0.000000
598.000000;0.000000;1521738.763663;76.534040;5.000000;5.000000;0.000000
599.000000;0.000000;1521576.144243;76.527357;5.000000;5.000000;0.000000
600.000000;0.000000;1521447.513845;76.522071;5.000000;5.000000;0.000000
601.000000;0.000000;1521471.790139;76.523069;5.000000;5.000000;0.000000
602.000000;0.000000;1521496.064232;76.524066;5.000000;5.000000;0.000000
603.000000;0.000000;1521520.079641;76.525053;5.000000;5.000000;0.000000
604.000000;0.000000;1521544.092873;76.526040;5.000000;5.000000;0.000000
605.000000;0.000000;1521566.182545;76.526948;5.000000;5.000000;0.000000
606.000000;0.000000;1521409.356561;76.520503;5.000000;5.000000;0.000000
607.000000;0.000000;1520793.881750;76.495211;5.000000;5.000000;0.000000
608.000000;0.000000;1520528.249739;76.484295;5.000000;5.000000;0.000000
609.000000;0.000000;1520520.281517;76.483968;5.000000;5.000000;0.000000
610.000000;0.000000;1520717.640946;76.492078;5.000000;5.000000;0.000000
611.000000;0.000000;1520848.951069;76.497474;5.000000;5.000000;0.000000
612.000000;0.000000;1521184.976173;76.511283;5.000000;5.000000;0.000000
613.000000;0.000000;1521334.076092;76.517410;5.000000;5.000000;0.000000
614.000000;0.000000;1521771.943879;76.535403;5.000000;5.000000;0.000000
615.000000;0.000000;1522124.459123;76.549890;5.000000;5.000000;0.000000
616.000000;0.000000;1522287.132336;76.556574;5.000000;5.000000;0.000000
617.000000;0.000000;1522087.572226;76.548374;5.000000;5.000000;0.000000
618.000000;0.000000;1521597.906182;76.528252;5.000000;5.000000;0.000000
619.000000;0.000000;1521251.250579;76.514006;5.000000;5.000000;0.000000
620.000000;-0.000000;1521039.057026;76.505286;5.000000;5.000000;0.000000
621.000000;0.000000;1520933.596526;76.500953;5.000000;5.000000;0.000000
622.000000;0.000000;1520833.392582;76.496835;5.000000;5.000000;0.000000
623.000000;0.000000;1520727.680322;76.492491;5.000000;5.000000;0.000000
624.000000;0.000000;1520635.973804;76.488722;5.000000;5.000000;0.000000
625.000000;0.000000;1520651.135211;76.489345;5.000000;5.000000;0.000000
